ANNEE,C_REGION,L_REGION,C_DEPT,N_DEPT,C_TYP_REG_DECHET,L_TYP_REG_DECHET,TONNAGE_T
2009,32,Hauts-de-France,02,Aisne,02F,DEEE,"467,70"
2009,32,Hauts-de-France,02,Aisne,02E,Déblais et gravats,"24379,73"
2009,32,Hauts-de-France,02,Aisne,02Z,Autres déchets,"163,22"
2009,32,Hauts-de-France,59,Nord,02A,Déchets dangereux,"5938,39"
2009,32,Hauts-de-France,59,Nord,02B,Matériaux recyclables,"43280,17"
2009,32,Hauts-de-France,59,Nord,02C,Déchets verts,"78625,53"
2009,32,Hauts-de-France,59,Nord,02D,Encombrants,"83868,02"
2009,32,Hauts-de-France,59,Nord,02F,DEEE,"5116,12"
2009,32,Hauts-de-France,59,Nord,02E,Déblais et gravats,"151060,09"
2009,32,Hauts-de-France,59,Nord,02Z,Autres déchets,"10645,12"
2009,32,Hauts-de-France,60,Oise,02A,Déchets dangereux,"1445,34"
2009,32,Hauts-de-France,60,Oise,02B,Matériaux recyclables,"17197,29"
2009,32,Hauts-de-France,60,Oise,02C,Déchets verts,"39529,77"
2009,32,Hauts-de-France,60,Oise,02D,Encombrants,"45405,30"
2009,32,Hauts-de-France,60,Oise,02F,DEEE,"2122,64"
2009,32,Hauts-de-France,60,Oise,02E,Déblais et gravats,"47558,18"
2009,32,Hauts-de-France,60,Oise,02Z,Autres déchets,"207,33"
2009,32,Hauts-de-France,62,Pas-de-Calais,02A,Déchets dangereux,"2673,70"
2009,32,Hauts-de-France,62,Pas-de-Calais,02B,Matériaux recyclables,"33759,33"
2009,32,Hauts-de-France,62,Pas-de-Calais,02C,Déchets verts,"66401,28"
2009,32,Hauts-de-France,62,Pas-de-Calais,02D,Encombrants,"70611,30"
2009,32,Hauts-de-France,62,Pas-de-Calais,02F,DEEE,"3757,25"
2009,32,Hauts-de-France,62,Pas-de-Calais,02E,Déblais et gravats,"72278,81"
2009,32,Hauts-de-France,62,Pas-de-Calais,02Z,Autres déchets,"39,70"
2009,32,Hauts-de-France,80,Somme,02A,Déchets dangereux,"742,99"
2009,32,Hauts-de-France,80,Somme,02B,Matériaux recyclables,"12261,75"
2009,32,Hauts-de-France,80,Somme,02C,Déchets verts,"34008,93"
2009,32,Hauts-de-France,80,Somme,02D,Encombrants,"41015,93"
2009,32,Hauts-de-France,80,Somme,02F,DEEE,"868,12"
2009,32,Hauts-de-France,80,Somme,02E,Déblais et gravats,"30527,54"
2009,32,Hauts-de-France,80,Somme,02Z,Autres déchets,"10,46"
2009,11,Ile-de-France,75,Paris,02A,Déchets dangereux,"66,61"
2009,11,Ile-de-France,75,Paris,02B,Matériaux recyclables,"2019,47"
2009,11,Ile-de-France,75,Paris,02C,Déchets verts,"128,71"
2009,11,Ile-de-France,75,Paris,02D,Encombrants,"8372,42"
2009,11,Ile-de-France,75,Paris,02F,DEEE,"211,48"
2009,11,Ile-de-France,75,Paris,02E,Déblais et gravats,"5397,56"
2009,11,Ile-de-France,75,Paris,02Z,Autres déchets,"0,39"
2009,11,Ile-de-France,77,Seine-et-Marne,02A,Déchets dangereux,"1785,12"
2009,11,Ile-de-France,77,Seine-et-Marne,02B,Matériaux recyclables,"11813,14"
2009,11,Ile-de-France,77,Seine-et-Marne,02C,Déchets verts,"39373,91"
2009,11,Ile-de-France,77,Seine-et-Marne,02D,Encombrants,"35823,28"
2009,11,Ile-de-France,77,Seine-et-Marne,02F,DEEE,"2329,87"
2009,11,Ile-de-France,77,Seine-et-Marne,02E,Déblais et gravats,"68128,06"
2009,11,Ile-de-France,77,Seine-et-Marne,02Z,Autres déchets,"30358,07"
2009,11,Ile-de-France,78,Yvelines,02A,Déchets dangereux,"904,41"
2009,11,Ile-de-France,78,Yvelines,02B,Matériaux recyclables,"10952,98"
2009,11,Ile-de-France,78,Yvelines,02C,Déchets verts,"19819,12"
2009,11,Ile-de-France,78,Yvelines,02D,Encombrants,"24962,84"
2009,11,Ile-de-France,78,Yvelines,02F,DEEE,"1320,21"
2009,11,Ile-de-France,78,Yvelines,02E,Déblais et gravats,"36043,68"
2009,11,Ile-de-France,78,Yvelines,02Z,Autres déchets,"1396,50"
2009,11,Ile-de-France,91,Essonne,02A,Déchets dangereux,"1057,28"
2009,11,Ile-de-France,91,Essonne,02B,Matériaux recyclables,"10259,60"
2009,11,Ile-de-France,91,Essonne,02C,Déchets verts,"16007,49"
2009,11,Ile-de-France,91,Essonne,02D,Encombrants,"37292,45"
2009,11,Ile-de-France,91,Essonne,02F,DEEE,"2056,54"
2009,11,Ile-de-France,91,Essonne,02E,Déblais et gravats,"40590,00"
2009,11,Ile-de-France,92,Hauts-de-seine,02A,Déchets dangereux,"182,17"
2009,11,Ile-de-France,92,Hauts-de-seine,02B,Matériaux recyclables,"3207,42"
2009,11,Ile-de-France,92,Hauts-de-seine,02C,Déchets verts,"1179,53"
2009,11,Ile-de-France,92,Hauts-de-seine,02D,Encombrants,"8804,65"
2009,11,Ile-de-France,92,Hauts-de-seine,02F,DEEE,"494,89"
2009,11,Ile-de-France,92,Hauts-de-seine,02E,Déblais et gravats,"11480,83"
2009,11,Ile-de-France,92,Hauts-de-seine,02Z,Autres déchets,"0,12"
2009,11,Ile-de-France,93,Seine-Saint-Denis,02A,Déchets dangereux,"758,65"
2009,11,Ile-de-France,93,Seine-Saint-Denis,02B,Matériaux recyclables,"7010,77"
2009,11,Ile-de-France,93,Seine-Saint-Denis,02C,Déchets verts,"6585,75"
2009,11,Ile-de-France,93,Seine-Saint-Denis,02D,Encombrants,"24031,34"
2009,11,Ile-de-France,93,Seine-Saint-Denis,02F,DEEE,"665,18"
2009,11,Ile-de-France,93,Seine-Saint-Denis,02E,Déblais et gravats,"28929,19"
2009,11,Ile-de-France,93,Seine-Saint-Denis,02Z,Autres déchets,"7,77"
2009,11,Ile-de-France,94,Val-de-Marne,02A,Déchets dangereux,"429,33"
2009,11,Ile-de-France,94,Val-de-Marne,02B,Matériaux recyclables,"4925,02"
2009,11,Ile-de-France,94,Val-de-Marne,02C,Déchets verts,"3475,89"
2009,11,Ile-de-France,94,Val-de-Marne,02D,Encombrants,"22716,98"
2009,11,Ile-de-France,94,Val-de-Marne,02F,DEEE,"549,25"
2009,11,Ile-de-France,94,Val-de-Marne,02E,Déblais et gravats,"20146,59"
2009,11,Ile-de-France,94,Val-de-Marne,02Z,Autres déchets,"0,08"
2009,11,Ile-de-France,95,Val-d'Oise,02A,Déchets dangereux,"854,32"
2009,11,Ile-de-France,95,Val-d'Oise,02B,Matériaux recyclables,"7570,01"
2009,11,Ile-de-France,95,Val-d'Oise,02C,Déchets verts,"17030,19"
2009,11,Ile-de-France,95,Val-d'Oise,02D,Encombrants,"31072,35"
2009,11,Ile-de-France,95,Val-d'Oise,02F,DEEE,"1594,68"
2009,11,Ile-de-France,95,Val-d'Oise,02E,Déblais et gravats,"42132,98"
2009,11,Ile-de-France,95,Val-d'Oise,02Z,Autres déchets,"2869,00"
2009,28,Normandie,14,Calvados,02A,Déchets dangereux,"947,57"
2009,28,Normandie,14,Calvados,02B,Matériaux recyclables,"16719,45"
2009,28,Normandie,14,Calvados,02C,Déchets verts,"60243,03"
2009,28,Normandie,14,Calvados,02D,Encombrants,"35206,67"
2009,28,Normandie,14,Calvados,02F,DEEE,"2327,74"
2009,28,Normandie,14,Calvados,02E,Déblais et gravats,"48072,17"
2009,28,Normandie,14,Calvados,02Z,Autres déchets,"1414,55"
2009,28,Normandie,27,Eure,02A,Déchets dangereux,"1047,65"
2009,28,Normandie,27,Eure,02B,Matériaux recyclables,"18923,15"
2009,28,Normandie,27,Eure,02C,Déchets verts,"69905,11"
2009,28,Normandie,27,Eure,02D,Encombrants,"33037,05"
2009,28,Normandie,27,Eure,02F,DEEE,"2731,50"
2009,28,Normandie,27,Eure,02E,Déblais et gravats,"42791,27"
2009,28,Normandie,27,Eure,02Z,Autres déchets,"0,37"
2009,28,Normandie,50,Manche,02A,Déchets dangereux,"1127,16"
2009,28,Normandie,50,Manche,02B,Matériaux recyclables,"17439,81"
2009,28,Normandie,50,Manche,02C,Déchets verts,"64011,83"
2009,28,Normandie,50,Manche,02D,Encombrants,"32994,24"
2009,28,Normandie,50,Manche,02F,DEEE,"1742,88"
2009,28,Normandie,50,Manche,02E,Déblais et gravats,"25910,83"
2009,28,Normandie,50,Manche,02Z,Autres déchets,"829,02"
2009,28,Normandie,61,Orne,02A,Déchets dangereux,"480,18"
2009,28,Normandie,61,Orne,02B,Matériaux recyclables,"8527,34"
2009,28,Normandie,61,Orne,02C,Déchets verts,"29575,41"
2009,28,Normandie,61,Orne,02D,Encombrants,"18149,02"
2009,28,Normandie,61,Orne,02F,DEEE,"1326,57"
2009,28,Normandie,61,Orne,02E,Déblais et gravats,"13742,09"
2009,28,Normandie,61,Orne,02Z,Autres déchets,"3,20"
2009,28,Normandie,76,Seine-Maritime,02A,Déchets dangereux,"3498,50"
2009,28,Normandie,76,Seine-Maritime,02B,Matériaux recyclables,"19088,72"
2009,28,Normandie,76,Seine-Maritime,02C,Déchets verts,"99324,37"
2009,28,Normandie,76,Seine-Maritime,02D,Encombrants,"68646,58"
2009,28,Normandie,76,Seine-Maritime,02F,DEEE,"4185,88"
2009,28,Normandie,76,Seine-Maritime,02E,Déblais et gravats,"75251,55"
2009,28,Normandie,76,Seine-Maritime,02Z,Autres déchets,"12487,50"
2009,75,Nouvelle-Aquitaine,16,Charente,02A,Déchets dangereux,"772,20"
2009,75,Nouvelle-Aquitaine,16,Charente,02B,Matériaux recyclables,"13472,41"
2009,75,Nouvelle-Aquitaine,16,Charente,02C,Déchets verts,"29266,78"
2009,75,Nouvelle-Aquitaine,16,Charente,02D,Encombrants,"17523,18"
2009,75,Nouvelle-Aquitaine,16,Charente,02F,DEEE,"1788,67"
2009,75,Nouvelle-Aquitaine,16,Charente,02E,Déblais et gravats,"24490,47"
2009,75,Nouvelle-Aquitaine,16,Charente,02Z,Autres déchets,"15,55"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,02A,Déchets dangereux,"698,22"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,02B,Matériaux recyclables,"23570,70"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,02C,Déchets verts,"61627,54"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,02D,Encombrants,"42311,66"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,02F,DEEE,"2556,59"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,02E,Déblais et gravats,"56858,61"
2009,75,Nouvelle-Aquitaine,17,Charente-Maritime,02Z,Autres déchets,"40,73"
2009,75,Nouvelle-Aquitaine,19,Corrèze,02A,Déchets dangereux,"191,88"
2009,75,Nouvelle-Aquitaine,19,Corrèze,02B,Matériaux recyclables,"6786,83"
2009,75,Nouvelle-Aquitaine,19,Corrèze,02C,Déchets verts,"13358,03"
2009,75,Nouvelle-Aquitaine,19,Corrèze,02D,Encombrants,"13931,03"
2009,75,Nouvelle-Aquitaine,19,Corrèze,02F,DEEE,"759,04"
2009,75,Nouvelle-Aquitaine,19,Corrèze,02E,Déblais et gravats,"10959,96"
2009,75,Nouvelle-Aquitaine,19,Corrèze,02Z,Autres déchets,"2,84"
2009,75,Nouvelle-Aquitaine,23,Creuse,02A,Déchets dangereux,"311,32"
2009,75,Nouvelle-Aquitaine,23,Creuse,02B,Matériaux recyclables,"2886,20"
2009,75,Nouvelle-Aquitaine,23,Creuse,02C,Déchets verts,"4059,96"
2009,75,Nouvelle-Aquitaine,23,Creuse,02D,Encombrants,"4999,99"
2009,75,Nouvelle-Aquitaine,23,Creuse,02F,DEEE,"1067,54"
2009,75,Nouvelle-Aquitaine,23,Creuse,02E,Déblais et gravats,"4211,10"
2009,75,Nouvelle-Aquitaine,23,Creuse,02Z,Autres déchets,"1034,74"
2009,75,Nouvelle-Aquitaine,24,Dordogne,02A,Déchets dangereux,"629,85"
2009,75,Nouvelle-Aquitaine,24,Dordogne,02B,Matériaux recyclables,"19733,98"
2009,75,Nouvelle-Aquitaine,24,Dordogne,02C,Déchets verts,"43968,04"
2009,75,Nouvelle-Aquitaine,24,Dordogne,02D,Encombrants,"34176,66"
2009,75,Nouvelle-Aquitaine,24,Dordogne,02F,DEEE,"1951,49"
2009,75,Nouvelle-Aquitaine,24,Dordogne,02E,Déblais et gravats,"21192,39"
2009,75,Nouvelle-Aquitaine,24,Dordogne,02Z,Autres déchets,"1861,95"
2009,75,Nouvelle-Aquitaine,33,Gironde,02A,Déchets dangereux,"2239,09"
2009,75,Nouvelle-Aquitaine,33,Gironde,02B,Matériaux recyclables,"49016,46"
2009,75,Nouvelle-Aquitaine,33,Gironde,02C,Déchets verts,"122056,88"
2009,75,Nouvelle-Aquitaine,33,Gironde,02D,Encombrants,"81185,97"
2009,75,Nouvelle-Aquitaine,33,Gironde,02F,DEEE,"4834,80"
2009,75,Nouvelle-Aquitaine,33,Gironde,02E,Déblais et gravats,"77121,14"
2009,75,Nouvelle-Aquitaine,33,Gironde,02Z,Autres déchets,"1574,19"
2009,75,Nouvelle-Aquitaine,40,Landes,02A,Déchets dangereux,"1439,14"
2009,75,Nouvelle-Aquitaine,40,Landes,02B,Matériaux recyclables,"27768,38"
2009,75,Nouvelle-Aquitaine,40,Landes,02C,Déchets verts,"94985,80"
2009,75,Nouvelle-Aquitaine,40,Landes,02D,Encombrants,"21918,64"
2009,75,Nouvelle-Aquitaine,40,Landes,02F,DEEE,"1915,43"
2009,75,Nouvelle-Aquitaine,40,Landes,02E,Déblais et gravats,"55287,46"
2009,75,Nouvelle-Aquitaine,40,Landes,02Z,Autres déchets,"1443,22"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02A,Déchets dangereux,"354,53"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02B,Matériaux recyclables,"10662,04"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02C,Déchets verts,"19998,14"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02D,Encombrants,"13979,29"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02F,DEEE,"1443,82"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02E,Déblais et gravats,"15600,90"
2009,75,Nouvelle-Aquitaine,47,Lot-et-Garonne,02Z,Autres déchets,"8,25"
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02A,Déchets dangereux,"5599,82"
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02B,Matériaux recyclables,"19964,01"
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02C,Déchets verts,"45002,48"
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02D,Encombrants,"24435,62"
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02F,DEEE,"2761,11"
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02E,Déblais et gravats,"25325,82"
2009,75,Nouvelle-Aquitaine,64,Pyrénées-Atlantiques,02Z,Autres déchets,"3902,48"
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02A,Déchets dangereux,"621,70"
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02B,Matériaux recyclables,"15906,87"
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02C,Déchets verts,"37161,81"
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02D,Encombrants,"16645,34"
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02F,DEEE,"1803,40"
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02E,Déblais et gravats,"15972,71"
2009,75,Nouvelle-Aquitaine,79,Deux-Sèvres,02Z,Autres déchets,"42,00"
2009,75,Nouvelle-Aquitaine,86,Vienne,02A,Déchets dangereux,"414,20"
2009,75,Nouvelle-Aquitaine,86,Vienne,02B,Matériaux recyclables,"15189,09"
2009,75,Nouvelle-Aquitaine,86,Vienne,02C,Déchets verts,"35493,00"
2009,75,Nouvelle-Aquitaine,86,Vienne,02D,Encombrants,"27332,41"
2009,75,Nouvelle-Aquitaine,86,Vienne,02F,DEEE,"715,16"
2009,75,Nouvelle-Aquitaine,86,Vienne,02E,Déblais et gravats,"33136,72"
2009,75,Nouvelle-Aquitaine,86,Vienne,02Z,Autres déchets,"6,25"
2009,75,Nouvelle-Aquitaine,87,Haute-Vienne,02A,Déchets dangereux,"502,53"
2009,75,Nouvelle-Aquitaine,87,Haute-Vienne,02B,Matériaux recyclables,"6267,78"
2009,75,Nouvelle-Aquitaine,87,Haute-Vienne,02C,Déchets verts,"24959,09"
2009,75,Nouvelle-Aquitaine,87,Haute-Vienne,02D,Encombrants,"19829,31"
2009,75,Nouvelle-Aquitaine,87,Haute-Vienne,02F,DEEE,"1937,92"
2009,75,Nouvelle-Aquitaine,87,Haute-Vienne,02E,Déblais et gravats,"9112,37"
2009,76,Occitanie,09,Ariège,02A,Déchets dangereux,"250,76"
2009,76,Occitanie,09,Ariège,02B,Matériaux recyclables,"7531,81"
2009,76,Occitanie,09,Ariège,02C,Déchets verts,"10336,39"
2009,76,Occitanie,09,Ariège,02D,Encombrants,"5403,45"
2009,76,Occitanie,09,Ariège,02F,DEEE,"927,26"
2009,76,Occitanie,09,Ariège,02E,Déblais et gravats,"12574,08"
2009,76,Occitanie,09,Ariège,02Z,Autres déchets,"331,37"
2009,76,Occitanie,11,Aude,02A,Déchets dangereux,"255,97"
2009,76,Occitanie,11,Aude,02B,Matériaux recyclables,"13479,78"
2009,76,Occitanie,11,Aude,02C,Déchets verts,"20204,93"
2009,76,Occitanie,11,Aude,02D,Encombrants,"29939,69"
2009,76,Occitanie,11,Aude,02F,DEEE,"841,78"
2009,76,Occitanie,11,Aude,02E,Déblais et gravats,"22682,44"
2009,76,Occitanie,11,Aude,02Z,Autres déchets,"233,41"
2009,76,Occitanie,12,Aveyron,02A,Déchets dangereux,"453,81"
2009,76,Occitanie,12,Aveyron,02B,Matériaux recyclables,"9590,24"
2009,76,Occitanie,12,Aveyron,02C,Déchets verts,"11105,43"
2009,76,Occitanie,12,Aveyron,02D,Encombrants,"12509,10"
2009,76,Occitanie,12,Aveyron,02F,DEEE,"1827,53"
2009,76,Occitanie,12,Aveyron,02E,Déblais et gravats,"7800,25"
2009,76,Occitanie,12,Aveyron,02Z,Autres déchets,"589,23"
2009,76,Occitanie,30,Gard,02A,Déchets dangereux,"740,40"
2009,76,Occitanie,30,Gard,02B,Matériaux recyclables,"32613,27"
2009,76,Occitanie,30,Gard,02C,Déchets verts,"53464,72"
2009,76,Occitanie,30,Gard,02D,Encombrants,"37969,14"
2009,76,Occitanie,30,Gard,02F,DEEE,"1381,36"
2009,76,Occitanie,30,Gard,02E,Déblais et gravats,"85737,98"
2009,76,Occitanie,30,Gard,02Z,Autres déchets,"377,80"
2009,76,Occitanie,31,Haute-Garonne,02A,Déchets dangereux,"978,69"
2009,76,Occitanie,31,Haute-Garonne,02B,Matériaux recyclables,"24121,81"
2009,76,Occitanie,31,Haute-Garonne,02C,Déchets verts,"49697,19"
2009,76,Occitanie,31,Haute-Garonne,02D,Encombrants,"26998,31"
2009,76,Occitanie,31,Haute-Garonne,02F,DEEE,"3288,17"
2009,76,Occitanie,31,Haute-Garonne,02E,Déblais et gravats,"40239,79"
2009,76,Occitanie,31,Haute-Garonne,02Z,Autres déchets,"3483,26"
2009,76,Occitanie,32,Gers,02A,Déchets dangereux,"233,49"
2009,76,Occitanie,32,Gers,02B,Matériaux recyclables,"5480,84"
2009,76,Occitanie,32,Gers,02C,Déchets verts,"9178,20"
2009,76,Occitanie,32,Gers,02D,Encombrants,"8451,36"
2009,76,Occitanie,32,Gers,02F,DEEE,"1211,10"
2009,76,Occitanie,32,Gers,02E,Déblais et gravats,"14160,24"
2009,76,Occitanie,32,Gers,02Z,Autres déchets,"472,07"
2009,76,Occitanie,34,Hérault,02A,Déchets dangereux,"643,06"
2009,76,Occitanie,34,Hérault,02B,Matériaux recyclables,"43657,86"
2009,76,Occitanie,34,Hérault,02C,Déchets verts,"72342,92"
2009,76,Occitanie,34,Hérault,02D,Encombrants,"84271,53"
2009,76,Occitanie,34,Hérault,02F,DEEE,"1728,65"
2009,76,Occitanie,34,Hérault,02E,Déblais et gravats,"107417,09"
2009,76,Occitanie,34,Hérault,02Z,Autres déchets,"21,57"
2009,76,Occitanie,46,Lot,02A,Déchets dangereux,"347,21"
2009,76,Occitanie,46,Lot,02B,Matériaux recyclables,"5243,91"
2009,76,Occitanie,46,Lot,02C,Déchets verts,"10000,00"
2009,76,Occitanie,46,Lot,02D,Encombrants,"9679,38"
2009,76,Occitanie,46,Lot,02F,DEEE,"1599,00"
2009,76,Occitanie,46,Lot,02E,Déblais et gravats,"12665,00"
2009,76,Occitanie,46,Lot,02Z,Autres déchets,"27,50"
2009,76,Occitanie,48,Lozère,02A,Déchets dangereux,"237,86"
2009,76,Occitanie,48,Lozère,02B,Matériaux recyclables,"3507,51"
2009,76,Occitanie,48,Lozère,02C,Déchets verts,"2288,51"
2009,76,Occitanie,48,Lozère,02D,Encombrants,"4751,09"
2009,76,Occitanie,48,Lozère,02F,DEEE,"344,99"
2009,76,Occitanie,48,Lozère,02E,Déblais et gravats,"2373,35"
2009,76,Occitanie,48,Lozère,02Z,Autres déchets,"446,05"
2009,76,Occitanie,65,Hautes-Pyrénées,02A,Déchets dangereux,"468,28"
2009,76,Occitanie,65,Hautes-Pyrénées,02B,Matériaux recyclables,"8044,57"
2009,76,Occitanie,65,Hautes-Pyrénées,02C,Déchets verts,"19767,02"
2009,76,Occitanie,65,Hautes-Pyrénées,02D,Encombrants,"13356,13"
2009,76,Occitanie,65,Hautes-Pyrénées,02F,DEEE,"660,03"
2009,76,Occitanie,65,Hautes-Pyrénées,02E,Déblais et gravats,"16581,06"
2009,76,Occitanie,65,Hautes-Pyrénées,02Z,Autres déchets,"222,38"
2009,76,Occitanie,66,Pyrénées-Orientales,02A,Déchets dangereux,"176,26"
2009,76,Occitanie,66,Pyrénées-Orientales,02B,Matériaux recyclables,"10183,40"
2009,76,Occitanie,66,Pyrénées-Orientales,02C,Déchets verts,"16083,91"
2009,76,Occitanie,66,Pyrénées-Orientales,02D,Encombrants,"34715,49"
2009,76,Occitanie,66,Pyrénées-Orientales,02F,DEEE,"329,97"
2009,76,Occitanie,66,Pyrénées-Orientales,02E,Déblais et gravats,"44071,14"
2009,76,Occitanie,66,Pyrénées-Orientales,02Z,Autres déchets,"49,21"
2009,76,Occitanie,81,Tarn,02A,Déchets dangereux,"720,76"
2009,76,Occitanie,81,Tarn,02B,Matériaux recyclables,"13122,57"
2009,76,Occitanie,81,Tarn,02C,Déchets verts,"17287,65"
2009,76,Occitanie,81,Tarn,02D,Encombrants,"14928,60"
2009,76,Occitanie,81,Tarn,02F,DEEE,"2408,41"
2009,76,Occitanie,81,Tarn,02E,Déblais et gravats,"17446,27"
2009,76,Occitanie,81,Tarn,02Z,Autres déchets,"21,66"
2009,76,Occitanie,82,Tarn-et-Garonne,02A,Déchets dangereux,"389,42"
2009,76,Occitanie,82,Tarn-et-Garonne,02B,Matériaux recyclables,"5311,29"
2009,76,Occitanie,82,Tarn-et-Garonne,02C,Déchets verts,"10121,88"
2009,76,Occitanie,82,Tarn-et-Garonne,02D,Encombrants,"7697,09"
2009,76,Occitanie,82,Tarn-et-Garonne,02G,Mobilier,"14,00"
2009,76,Occitanie,82,Tarn-et-Garonne,02F,DEEE,"947,29"
2009,76,Occitanie,82,Tarn-et-Garonne,02E,Déblais et gravats,"11074,16"
2009,76,Occitanie,82,Tarn-et-Garonne,02Z,Autres déchets,"256,52"
2009,52,Pays de la Loire,44,Loire-Atlantique,02A,Déchets dangereux,"2278,34"
2009,52,Pays de la Loire,44,Loire-Atlantique,02B,Matériaux recyclables,"39364,50"
2009,52,Pays de la Loire,44,Loire-Atlantique,02C,Déchets verts,"119675,53"
2009,52,Pays de la Loire,44,Loire-Atlantique,02D,Encombrants,"68359,28"
2009,52,Pays de la Loire,44,Loire-Atlantique,02F,DEEE,"3780,77"
2009,52,Pays de la Loire,44,Loire-Atlantique,02E,Déblais et gravats,"96313,06"
2009,52,Pays de la Loire,44,Loire-Atlantique,02Z,Autres déchets,"0,03"
2009,52,Pays de la Loire,49,Maine-et-Loire,02A,Déchets dangereux,"1345,67"
2009,52,Pays de la Loire,49,Maine-et-Loire,02B,Matériaux recyclables,"22887,60"
2009,52,Pays de la Loire,49,Maine-et-Loire,02C,Déchets verts,"61995,91"
2009,52,Pays de la Loire,49,Maine-et-Loire,02D,Encombrants,"36494,10"
2009,52,Pays de la Loire,49,Maine-et-Loire,02F,DEEE,"3154,99"
2009,52,Pays de la Loire,49,Maine-et-Loire,02E,Déblais et gravats,"53592,25"
2009,52,Pays de la Loire,49,Maine-et-Loire,02Z,Autres déchets,"46,46"
2009,52,Pays de la Loire,53,Mayenne,02A,Déchets dangereux,"498,17"
2009,52,Pays de la Loire,53,Mayenne,02B,Matériaux recyclables,"8421,37"
2009,52,Pays de la Loire,53,Mayenne,02C,Déchets verts,"28822,27"
2009,52,Pays de la Loire,53,Mayenne,02D,Encombrants,"13478,38"
2009,52,Pays de la Loire,53,Mayenne,02F,DEEE,"1322,98"
2009,52,Pays de la Loire,53,Mayenne,02E,Déblais et gravats,"19397,62"
2009,52,Pays de la Loire,53,Mayenne,02Z,Autres déchets,"458,51"
2009,52,Pays de la Loire,72,Sarthe,02A,Déchets dangereux,"906,98"
2009,52,Pays de la Loire,72,Sarthe,02B,Matériaux recyclables,"14651,34"
2009,52,Pays de la Loire,72,Sarthe,02C,Déchets verts,"33226,91"
2009,52,Pays de la Loire,72,Sarthe,02D,Encombrants,"25864,66"
2009,52,Pays de la Loire,72,Sarthe,02F,DEEE,"2448,08"
2009,52,Pays de la Loire,72,Sarthe,02E,Déblais et gravats,"27503,00"
2009,52,Pays de la Loire,72,Sarthe,02Z,Autres déchets,"0,54"
2009,52,Pays de la Loire,85,Vendée,02A,Déchets dangereux,"1386,96"
2009,52,Pays de la Loire,85,Vendée,02B,Matériaux recyclables,"28445,86"
2009,52,Pays de la Loire,85,Vendée,02C,Déchets verts,"74586,03"
2009,52,Pays de la Loire,85,Vendée,02D,Encombrants,"42876,21"
2009,52,Pays de la Loire,85,Vendée,02F,DEEE,"3809,80"
2009,52,Pays de la Loire,85,Vendée,02E,Déblais et gravats,"48333,96"
2009,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02A,Déchets dangereux,"186,07"
2009,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02B,Matériaux recyclables,"7326,75"
2009,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02C,Déchets verts,"8279,52"
2009,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02D,Encombrants,"9006,00"
2009,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02F,DEEE,"615,69"
2009,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02E,Déblais et gravats,"11227,77"
2009,93,Provence-Alpes-Côte d'Azur,04,Alpes-de-Haute-Provence,02Z,Autres déchets,"0,93"
2009,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,02A,Déchets dangereux,"296,27"
2009,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,02B,Matériaux recyclables,"10344,49"
2009,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,02C,Déchets verts,"6120,74"
2009,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,02D,Encombrants,"7937,94"
2009,93,Provence-Alpes-Côte d'Azur,05,Hautes-Alpes,02F,DEEE,"725,51"
